t,com_x,com_y,com_z
0.0,0.002975443512745124,0.01088116821973499,0.8616485836523157
0.01,0.002975866601499196,0.010882291855021424,0.8615912786090596
0.02,0.002976262802238275,0.010881487690526478,0.8605720920180964
0.03,0.002980887609029775,0.010883748606332556,0.860449801703138
0.04,0.0029851665704428653,0.01088627551429811,0.86028223292805
0.05,0.0029890822963807616,0.010888805562976868,0.8600739940562757
0.060000000000000005,0.002992648675171002,0.010891192437671735,0.8598292547851415
0.07,0.0029958933392869227,0.01089337979951685,0.8595517863455634
0.08,0.002998846738518447,0.010895361488928973,0.8592449994213652
0.09,0.003001537579471745,0.010897151036456715,0.8589119785597523
0.09999999999999999,0.0030039919220384466,0.010898766044103286,0.8585555132938193
0.10999999999999999,0.0030062333605071203,0.0109002228412696,0.8581781262561603
0.11999999999999998,0.0030082832421112556,0.010901536349091757,0.857782098578764
0.12999999999999998,0.0030101608699863724,0.010902720117188349,0.8573694928747754
0.13999999999999999,0.003011883689389459,0.010903786421377758,0.8569421740329969
0.15,0.0030134674583273107,0.010904746375457281,0.8565018280337198
0.16,0.003014926403947067,0.01090561003908514,0.8560499789741728
0.17,0.0030162733657865095,0.010906386516651717,0.8555880044742336
0.18000000000000002,0.003017519926767062,0.010907084047017006,0.8551171496164796
0.19000000000000003,0.0030186765327773896,0.010907710084677323,0.8546385395600796
0.20000000000000004,0.003019752601664837,0.01090827137316979,0.8541531909548815
0.21000000000000005,0.0030207566224299525,0.010908774011457362,0.8536620222696365
0.22000000000000006,0.003021696245390056,0.010909223513964186,0.8531658631377919
0.23000000000000007,0.0030225783640413623,0.010909624864865741,0.8526654628142972
0.24000000000000007,0.0030234091893089534,0.010909982567194637,0.852161497828079
0.25000000000000006,0.003024194316832761,0.010910300687254957,0.8516545789066418
0.26000000000000006,0.0030249387878938765,0.010910582894803919,0.8511452572420558
0.2700000000000001,0.0030256471445432266,0.010910832499409258,0.8506340301609961
0.2800000000000001,0.003026323479451821,0.010911052483360746,0.8501213462555159
0.2900000000000001,0.00302697148096223,0.010911245531467873,0.8496076100258456
0.3000000000000001,0.0030275944737816907,0.010911414058055428,0.8490931860816411
0.3100000000000001,0.003028195455720272,0.010911560231430025,0.8485784029436649
0.3200000000000001,0.0030287771308438113,0.01091168599607134,0.8480635564839124
0.3300000000000001,0.003029341939378159,0.010911793092772041,0.8475489130385611
0.34000000000000014,0.003029892084672192,0.010911883076930818,0.8470347122248616
0.35000000000000014,0.0030304295574990546,0.01091195733518183,0.8465211694901146
0.36000000000000015,0.0030309561579493966,0.010912017100520333,0.8460084784182286
0.37000000000000016,0.00303147351514774,0.010912063466079513,0.8454968128168867
0.38000000000000017,0.0030319831049994373,0.010912097397689422,0.8449863286062026
0.3900000000000002,0.003032486266159578,0.010912119745336322,0.8444771655277323
0.4000000000000002,0.0030329842143924338,0.010912131253642461,0.8439694486909218
0.4100000000000002,0.003033478055478056,0.010912132571456668,0.8434632899724492
0.4200000000000002,0.00303396879680523,0.010912124260654693,0.8429587892824493
0.4300000000000002,0.0030344573577768927,0.01091210680422999,0.8424560357102736
0.4400000000000002,0.003034944579142757,0.010912080613744775,0.8419551085612367
0.45000000000000023,0.0030354312313614885,0.01091204603621489,0.8414560782947199
0.46000000000000024,0.003035918022086334,0.010912003360477925,0.8409590073730053
0.47000000000000025,0.003036405602858244,0.01091195282310159,0.8404639510293246
0.48000000000000026,0.0030368945750822063,0.010911894613870586,0.8399709579628072
0.49000000000000027,0.0030373854953564933,0.010911828880894977,0.8394800709672772
0.5000000000000002,0.0030378788802159743,0.010911755735367948,0.8389913275001796
0.5100000000000002,0.0030383752103465365,0.01091167525600532,0.8385047601973405
0.5200000000000002,0.003038874934321445,0.010911587493185156,0.8380203973386986
0.5300000000000002,0.0030393784719045004,0.010911492472821159,0.8375382632696713
0.5400000000000003,0.003039886216963445,0.010911390199972735,0.837058378782381
0.5500000000000003,0.00304039854002848,0.01091128066222854,0.8365807614605435
0.5600000000000003,0.003040915790532625,0.010911163832861665,0.8361054259914851
0.5700000000000003,0.0030414382987618976,0.010911039673784458,0.8356323844484053
0.5800000000000003,0.0030419663775446276,0.010910908138311087,0.8351616465457187
0.5900000000000003,0.003042500323704371,0.01091076917373807,0.8346932198700284
0.6000000000000003,0.003043040419298902,0.010910622723758473,0.8342271100890587
0.6100000000000003,0.0030435869326670352,0.010910468730711236,0.8337633211406307
0.6200000000000003,0.003044140119300273,0.010910307137681043,0.8333018554035853
0.6300000000000003,0.003044700222557792,0.010910137890452918,0.8328427138523699
0.6400000000000003,0.0030452674742405938,0.010909960939316614,0.8323858961968376
0.6500000000000004,0.0030458420950379254,0.010909776240744637,0.831931401008672
0.6600000000000004,0.003046424294860552,0.010909583758927048,0.8314792258357071
0.6700000000000004,0.003047014273072203,0.010909383467178676,0.8310293673052878
0.6800000000000004,0.0030476122186309097,0.010909175349216926,0.8305818212177277
0.6900000000000004,0.0030482183101505174,0.010908959400311497,0.830136582630795
0.7000000000000004,0.0030488327158920384,0.010908735628309216,0.8296936459360821
0.7100000000000004,0.003049455593693419,0.01090850405453946,0.8292530049280424
0.7200000000000004,0.003050087090846761,0.010908264714596208,0.8288146528663798
0.7300000000000004,0.003050727343930642,0.010908017659002995,0.8283785825324332
0.7400000000000004,0.0030513764786042692,0.010907762953764045,0.8279447862801259
0.7500000000000004,0.003052034609371191,0.010907500680799582,0.8275132560820025
0.7600000000000005,0.0030527018393189556,0.010907230938273005,0.8270839835708133
0.7700000000000005,0.003053378259840141,0.010906953840808106,0.826656960077087
0.7800000000000005,0.0030540639503410473,0.010906669519603531,0.8262321766630658
0.7900000000000005,0.003054758977943622,0.010906378122445914,0.8258096241533515
0.8000000000000005,0.0030554633971854673,0.010906079813621858,0.8253892931625838
0.8100000000000005,0.00305617724972267,0.010905774773738552,0.8249711741204306
0.8200000000000005,0.0030569005640404623,0.01090546319945239,0.8245552572941509
0.8300000000000005,0.0030576333551751555,0.010905145303110955,0.8241415328089678
0.8400000000000005,0.003058375624452667,0.010904821312312614,0.8237299906664614
0.8500000000000005,0.0030591273592460045,0.010904491469387394,0.8233206207611456
0.8600000000000005,0.003059888532756154,0.010904156030805832,0.8229134128954831
0.8700000000000006,0.003060659103818719,0.01090381526651946,0.8225083567934118
0.8800000000000006,0.0030614390167403734,0.01090346945923639,0.8221054421125602
0.8900000000000006,0.0030622282011666057,0.010903118903641727,0.821704658455275
0.9000000000000006,0.0030630265719844563,0.010902763905559972,0.8213059953785742
0.9100000000000006,0.0030638340292609427,0.010902404781076815,0.8209094424031453
0.9200000000000006,0.0030646504582200742,0.01090204185561392,0.8205149890214647
0.9300000000000006,0.0030654757292607623,0.010901675462969114,0.8201226247051379
0.9400000000000006,0.0030663096980145083,0.010901305944325776,0.8197323389115347
0.9500000000000006,0.003067152205446649,0.010900933647239045,0.8193441210897914
0.9600000000000006,0.003068003078000986,0.010900558924596794,0.8189579606862366
0.9700000000000006,0.0030688621277873236,0.010900182133574672,0.8185738471493097
0.9800000000000006,0.003069729152814024,0.010899803634577,0.8181917699340159
0.9900000000000007,0.003070603937264352,0.01089942379017527,0.8178117185059661
1.0000000000000007,0.0030714862518171474,0.010899042964050951,0.8174336823450419
1.0100000000000007,0.0030723758540105416,0.010898661519943377,0.8170576509487321
1.0200000000000007,0.0030732724886487366,0.010898279820610906,0.8166836138351627
1.0300000000000007,0.003074175888250967,0.01089789822680895,0.8163115605458623
1.0400000000000007,0.003075085773540488,0.010897517096288547,0.8159414806482802
1.0500000000000007,0.003076001853973644,0.010897136782821164,0.8155733637380937
1.0600000000000007,0.0030769238283058324,0.010896757635253159,0.8152071994413173
1.0700000000000007,0.0030778513851936933,0.010896379996595602,0.8148429774162338
1.0800000000000007,0.0030787842038314745,0.010896004203147278,0.8144806873551746
1.0900000000000007,0.003079721954618498,0.01089563058366095,0.8141203189861543
1.1000000000000008,0.0030806642998566854,0.010895259458550471,0.8137618620743766
1.1100000000000008,0.003081610894474208,0.010894891139146178,0.8134053064236297
1.1200000000000008,0.0030825613867739294,0.01089452592699607,0.8130506418775744
1.1300000000000008,0.003083515419202862,0.010894164113220034,0.8126978583209392
1.1400000000000008,0.003084472629141097,0.01089380597790935,0.8123469456806292
1.1500000000000008,0.003085432649705899,0.010893451789585711,0.8119978939267601
1.1600000000000008,0.0030863951105682265,0.010893101804712431,0.8116506930736138
1.1700000000000008,0.0030873596387800068,0.01089275626725761,0.811305333180537
1.1800000000000008,0.0030883258596069935,0.010892415408314798,0.8109618043527748
1.1900000000000008,0.00308929339736582,0.01089207944577972,0.8106200967422453
1.2000000000000008,0.003090261876260925,0.010891748584079508,0.8102802005482697
1.2100000000000009,0.003091230921219701,0.010891423013956915,0.8099421060182447
1.2200000000000009,0.003092200158720564,0.010891102912310636,0.8096058034482736
1.2300000000000009,0.0030931692176135064,0.010890788442087037,0.8092712831837513
1.2400000000000009,0.0030941377299285176,0.010890479752220803,0.8089385356199069
1.2500000000000009,0.0030951053316691035,0.010890176977631972,0.8086075512023065
1.260000000000001,0.0030960716635888403,0.01088988023926564,0.8082783204273082
1.270000000000001,0.0030970363719477183,0.010889589644182305,0.8079508338424927
1.280000000000001,0.0030979991092458434,0.010889305285690643,0.8076250820470535
1.290000000000001,0.003098959534932178,0.010889027243524625,0.8073010556921492
1.300000000000001,0.0030999173160856553,0.0108887555840595,0.8069787454812175
1.310000000000001,0.0031008721280671504,0.01088849036056747,0.8066581421702569
1.320000000000001,0.0031018236551392966,0.010888231613507353,0.8063392365680703
1.330000000000001,0.0031027715910535614,0.010887979370847926,0.8060220195364745
1.340000000000001,0.0031037156396012825,0.010887733648423575,0.8057064819904813
1.350000000000001,0.003104655515129879,0.010887494450310975,0.8053926148984368
1.360000000000001,0.0031055909430187465,0.010887261769240292,0.8050804092821316
1.370000000000001,0.003106521660118187,0.010887035587020692,0.8047698562168789
1.380000000000001,0.003107447415147105,0.010886815874990012,0.8044609468315579
1.390000000000001,0.003108367969050528,0.010886602594477848,0.8041536723086261
1.400000000000001,0.003109283095315401,0.010886395697286352,0.8038480238840991
1.410000000000001,0.003110192580244715,0.010886195126180902,0.8035439928474997
1.420000000000001,0.0031110962231900435,0.010886000815388179,0.803241570541775
1.430000000000001,0.0031119938367410813,0.010885812691105614,0.8029407483631877
1.440000000000001,0.0031128852468743366,0.010885630672009683,0.8026415177611703
1.450000000000001,0.0031137702930598885,0.010885454669769892,0.8023438702381605
1.460000000000001,0.0031146488283268145,0.010885284589559717,0.8020477973493979
1.470000000000001,0.0031155207192886357,0.01088512033056834,0.8017532907027035
1.480000000000001,0.0031163858461283754,0.010884961786506251,0.8014603419582258
1.490000000000001,0.003117244102545935,0.010884808846103523,0.801168942828165
1.500000000000001,0.0031180953956669133,0.010884661393604143,0.8008790850764722
1.5100000000000011,0.0031189396459158796,0.010884519309245517,0.8005907605185255
1.5200000000000011,0.003119776786853671,0.010884382469732567,0.8003039610207845
1.5300000000000011,0.0031206067649818987,0.010884250748695609,0.8000186785004233
1.5400000000000011,0.0031214295395152088,0.010884124017135219,0.7997349049249436
1.5500000000000012,0.00312224508212273,0.010884002143855988,0.7994526323117718
1.5600000000000012,0.003123053376641562,0.01088388499587921,0.7991718527278358
1.5700000000000012,0.003123854418762747,0.010883772438845035,0.7988925582891294
1.5800000000000012,0.0031246482156927096,0.010883664337393498,0.7986147411602598
1.5900000000000012,0.003125434785791795,0.010883560555528617,0.7983383935539797
1.6000000000000012,0.0031262141581911325,0.010883460956967446,0.7980635077307181
1.6100000000000012,0.003126986372390978,0.010883365405466286,0.7977900759980879
1.6200000000000012,0.0031277514778420426,0.010883273765131813,0.7975180907103931
1.6300000000000012,0.0031285095335112966,0.01088318590071236,0.7972475442681255
1.6400000000000012,0.003129260607435391,0.010883101677868927,0.7969784291174558
1.6500000000000012,0.003130004776263092,0.010883020963430273,0.7967107377497209
